,Date,Open,High,Low,Close,Volume
0,2017-01-09,295.3900146484375,300.0,294.4100036621094,299.0199890136719,1430500
1,2017-01-10,300.4200134277344,301.4200134277344,296.42999267578125,297.7900085449219,1408400
2,2017-01-11,296.95001220703125,297.8999938964844,285.0,287.1099853515625,2450500
3,2017-01-12,286.6099853515625,288.989990234375,285.0400085449219,287.7699890136719,1354700
4,2017-01-13,288.07000732421875,289.8599853515625,284.25,284.75,1711500
5,2017-01-17,284.2799987792969,286.3500061035156,281.0799865722656,283.010009765625,1971100
6,2017-01-18,284.7900085449219,286.1600036621094,282.8699951171875,283.6099853515625,1079700
7,2017-01-19,282.739990234375,284.8399963378906,279.2300109863281,280.3500061035156,1421500
8,2017-01-20,282.07000732421875,282.55999755859375,279.4100036621094,280.6600036621094,1979100
9,2017-01-23,280.3500061035156,282.7200012207031,275.489990234375,276.0199890136719,1858000
10,2017-01-24,275.739990234375,278.3999938964844,271.4700012207031,273.82000732421875,1975200
11,2017-01-25,274.5400085449219,277.7799987792969,271.42999267578125,273.239990234375,2506100
12,2017-01-26,278.0,285.7799987792969,277.0,278.8900146484375,2419000
13,2017-01-27,280.4599914550781,281.9800109863281,277.2900085449219,278.2099914550781,1353400
14,2017-01-30,278.2699890136719,278.8999938964844,274.2200012207031,276.05999755859375,1300300
15,2017-01-31,275.010009765625,278.0,271.8999938964844,277.239990234375,1856400
16,2017-02-01,278.9800109863281,282.07000732421875,277.510009765625,281.69000244140625,1699500
17,2017-02-02,263.760009765625,264.5199890136719,260.5,264.2300109863281,2733900
18,2017-02-03,264.9800109863281,266.0,261.760009765625,264.6700134277344,1537500
19,2017-02-06,264.4599914550781,265.7300109863281,263.17999267578125,264.9100036621094,1619100
20,2017-02-07,269.4700012207031,269.6700134277344,264.55999755859375,266.1099853515625,1546900
21,2017-02-08,265.42999267578125,269.010009765625,265.42999267578125,268.739990234375,1922600
22,2017-02-09,268.239990234375,271.1600036621094,267.739990234375,270.44000244140625,1399100
23,2017-02-10,270.67999267578125,276.4100036621094,269.9800109863281,274.760009765625,1648900
24,2017-02-13,276.2799987792969,279.760009765625,275.1600036621094,278.9100036621094,1795500
25,2017-02-14,279.8599853515625,286.05999755859375,279.010009765625,285.1400146484375,2404500
