,Date,Open,High,Low,Close,Volume
0,2017-01-09,18.046092113729557,18.50822024054327,17.868943463654826,18.361879348754883,7211200
1,2017-01-10,18.307963116758472,18.592941100255896,18.254048442532724,18.41579246520996,5844200
2,2017-01-11,18.63915776167901,18.739284819118,17.915157030356955,18.254051208496094,4012400
3,2017-01-12,18.254047933740974,18.61604749992724,18.130813976355665,18.485111236572266,6552800
4,2017-01-13,18.523620566982746,18.64685451950903,18.161621015069866,18.223237991333008,4734000
5,2017-01-17,18.384988234406016,19.0935843795103,18.315668934521305,18.60064697265625,7255900
6,2017-01-18,18.55442607360456,18.600638429280455,18.069191197282642,18.461999893188477,4772300
7,2017-01-19,18.523620154450228,18.677663326209743,18.315663782358815,18.38498306274414,4116500
8,2017-01-20,18.562130944037488,18.71617264060895,18.477407056031257,18.63915252685547,3890600
9,2017-01-23,18.446603343664403,18.600645073966955,18.107709186495065,18.300262451171875,3452400
10,2017-01-24,18.423495129157793,18.66226074925038,18.33877122854941,18.623750686645508,5180200
11,2017-01-25,18.67766329419638,18.816301854729403,18.539024733663354,18.74698257446289,4936300
12,2017-01-26,18.72387569011177,18.90102577835458,18.377280757249707,18.38498306274414,5470400
13,2017-01-27,18.40039154241641,18.462008535181706,17.3606049731352,17.39141273498535,6097400
14,2017-01-30,17.499238800800338,17.71489896928977,17.260473182552378,17.622472763061523,6271200
15,2017-01-31,17.352901943125488,17.776518567121542,16.96779538710547,17.738008499145508,8935900
16,2017-02-01,17.807327299684303,17.845837366585375,17.052517354465326,17.352901458740234,8156500
17,2017-02-02,17.422217730272607,17.768812679415078,17.26047224542108,17.55315399169922,4624800
18,2017-02-03,17.645579167190004,18.08460032857299,17.49923829037412,17.691791534423828,5383500
19,2017-02-06,17.660981444760896,17.82272544323137,17.58395986350923,17.699491500854492,6217600
20,2017-02-07,17.62247397996113,17.791921791569816,17.45302763741725,17.514644622802734,5876300
21,2017-02-08,17.545449098241217,18.015277933663747,17.33749127798656,17.95366096496582,3901900
22,2017-02-09,17.95365957356076,18.562128377727927,17.761106377669524,18.461999893188477,6108500
23,2017-02-10,18.5621307959185,18.98574729444034,18.53132157541135,18.762386322021484,6018800
24,2017-02-13,18.762388971120767,18.77779211448465,18.053792959117686,18.200132369995117,5820500
25,2017-02-14,18.207832250700573,18.63915252685547,18.13851297307084,18.63915252685547,4362800
26,2017-02-15,18.646855281186753,18.793196156688595,18.377281917189478,18.785493850708008,5208600
27,2017-02-16,18.793196924375298,18.893325437148444,18.41579273029781,18.53132438659668,4063100
28,2017-02-17,18.408087729822324,18.90102497711784,18.27715148009665,18.847108840942383,4207700
29,2017-02-21,19.08587769851038,19.409367200826306,18.947239130508606,19.278430938720703,5801700
30,2017-02-22,19.363153528241064,19.455579730707512,18.901026923102766,19.155197143554688,4690000
31,2017-02-23,18.947234769510395,18.978042516939556,18.392680625142486,18.461999893188477,8066700
32,2017-02-24,18.716169473426444,19.34004286652111,17.868936612992357,19.024255752563477,11850700
33,2017-02-27,19.016554095858613,19.517192112897856,18.916425611012183,19.40936279296875,5770600
34,2017-02-28,19.293838349613484,19.363157648949123,18.816307030929046,19.116689682006836,6799400
35,2017-03-01,19.20911106241033,19.301535792185184,18.462003573229836,18.739280700683594,7022400
36,2017-03-02,18.854817155595153,19.594222527672496,18.71617855651409,19.35545539855957,7633500
37,2017-03-03,19.370854936883948,19.49408888842087,18.862514519528002,19.016557693481445,5539700
38,2017-03-06,18.993451704989894,19.070473295731112,18.531323629607254,18.785493850708008,3903500
39,2017-03-07,18.723877730857005,18.939537901012557,18.600643767643753,18.623750686645508,5170000
40,2017-03-08,18.63915841643818,18.785497854061582,18.515924432615858,18.662263870239258,6185400
41,2017-03-09,18.577538573025357,18.73158029462662,18.45430313905371,18.58523941040039,4028900
42,2017-03-10,18.700777488532495,18.839414633955197,18.531329640129528,18.69307518005371,3164700
43,2017-03-13,18.693068701122797,18.78549343270395,18.069195152159214,18.130813598632812,4982200
44,2017-03-14,18.130817229002755,18.277156661485524,17.88434780095116,18.254051208496094,3672000
45,2017-03-15,18.354173840766414,18.446600037635033,18.076896719225115,18.38498306274414,4262300
