,Date,Open,High,Low,Close,Volume
0,2018-01-11,3.999332689688966,3.999332689688966,3.9945719242095947,3.9945719242095947,3000
1,2018-01-12,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,1000
2,2018-01-16,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
3,2018-01-17,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
4,2018-01-18,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
5,2018-01-19,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
6,2018-01-22,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
7,2018-01-23,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
8,2018-01-24,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
9,2018-01-25,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
10,2018-01-26,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
11,2018-01-29,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
12,2018-01-30,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
13,2018-01-31,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
14,2018-02-01,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
15,2018-02-02,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
16,2018-02-05,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
17,2018-02-06,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
18,2018-02-07,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
19,2018-02-08,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
20,2018-02-09,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
21,2018-02-12,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
22,2018-02-13,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
23,2018-02-14,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
24,2018-02-15,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
25,2018-02-16,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
26,2018-02-20,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
27,2018-02-21,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
28,2018-02-22,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
29,2018-02-23,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
30,2018-02-26,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
31,2018-02-27,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
32,2018-02-28,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
33,2018-03-01,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
34,2018-03-02,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
35,2018-03-05,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
36,2018-03-06,3.4965598583221436,3.4965598583221436,3.4965598583221436,3.4965598583221436,0
37,2018-03-07,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,1000
38,2018-03-08,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
39,2018-03-09,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
40,2018-03-12,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
41,2018-03-13,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
42,2018-03-14,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
43,2018-03-15,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
44,2018-03-16,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
45,2018-03-19,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
46,2018-03-20,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
47,2018-03-21,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
48,2018-03-22,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
49,2018-03-23,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
50,2018-03-26,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
51,2018-03-27,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
52,2018-03-28,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
53,2018-03-29,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
54,2018-04-02,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
55,2018-04-03,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
56,2018-04-04,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
57,2018-04-05,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
58,2018-04-06,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
59,2018-04-09,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
60,2018-04-10,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
61,2018-04-11,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
62,2018-04-12,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
63,2018-04-13,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
64,2018-04-16,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
65,2018-04-17,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
66,2018-04-18,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
67,2018-04-19,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
68,2018-04-20,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
69,2018-04-23,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
70,2018-04-24,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
71,2018-04-25,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
72,2018-04-26,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
73,2018-04-27,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
74,2018-04-30,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
75,2018-05-01,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
76,2018-05-02,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
77,2018-05-03,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
78,2018-05-04,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
79,2018-05-07,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
80,2018-05-08,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
81,2018-05-09,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
82,2018-05-10,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
83,2018-05-11,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
84,2018-05-14,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
85,2018-05-15,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
86,2018-05-16,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
87,2018-05-17,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
88,2018-05-18,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
89,2018-05-21,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
90,2018-05-22,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
91,2018-05-23,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
92,2018-05-24,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
93,2018-05-25,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
94,2018-05-29,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
95,2018-05-30,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
96,2018-05-31,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
97,2018-06-01,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
98,2018-06-04,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
99,2018-06-05,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
100,2018-06-06,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
101,2018-06-07,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
102,2018-06-08,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
103,2018-06-11,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
104,2018-06-12,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
105,2018-06-13,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
106,2018-06-14,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
107,2018-06-15,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
108,2018-06-18,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
109,2018-06-19,4.285000324249268,4.285000324249268,4.285000324249268,4.285000324249268,0
110,2018-06-20,5.436236798133294,5.436236798133294,5.401956558227539,5.401956558227539,7000
111,2018-06-21,5.401956558227539,5.401956558227539,5.401956558227539,5.401956558227539,0
112,2018-06-22,5.401956558227539,5.401956558227539,5.401956558227539,5.401956558227539,0
113,2018-06-25,5.416240215301514,5.416240215301514,5.416240215301514,5.416240215301514,2000
114,2018-06-26,5.230556011199951,5.230556011199951,5.230556011199951,5.230556011199951,1000
115,2018-06-27,5.402908129303478,5.483847046185009,4.966790676116943,4.966790676116943,14000
116,2018-06-28,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
117,2018-06-29,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
118,2018-07-02,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
119,2018-07-03,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
120,2018-07-05,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
121,2018-07-06,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
122,2018-07-09,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
123,2018-07-10,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
124,2018-07-11,4.966790676116943,4.966790676116943,4.966790676116943,4.966790676116943,0
